Date,Close,Open,High,Low,Volume,Fluctuation
20130814,2349.08 ,2362.62 ,2386.60 ,2340.83 ,75940.00 ,-0.0042 
20130815,2321.58 ,2348.84 ,2362.09 ,2319.78 ,61950.00 ,-0.0117 
20130816,2304.14 ,2314.26 ,2423.08 ,2295.02 ,120370.00 ,-0.0075 
20130819,2331.43 ,2286.20 ,2340.19 ,2284.08 ,72480.00 ,0.0118 
20130820,2312.47 ,2325.86 ,2353.41 ,2303.67 ,73090.00 ,-0.0081 
20130821,2308.59 ,2320.58 ,2321.64 ,2291.05 ,55010.00 ,-0.0017 
20130822,2303.93 ,2302.67 ,2329.14 ,2297.02 ,55340.00 ,-0.0020 
20130823,2286.93 ,2314.87 ,2321.04 ,2251.92 ,68970.00 ,-0.0074 
20130826,2335.62 ,2294.76 ,2336.38 ,2288.50 ,70370.00 ,0.0213 
20130827,2340.88 ,2332.80 ,2345.11 ,2322.46 ,65990.00 ,0.0023 
20130828,2328.06 ,2326.10 ,2345.36 ,2307.04 ,89260.00 ,-0.0055 
20130829,2318.31 ,2338.56 ,2342.32 ,2308.14 ,66090.00 ,-0.0042 
20130830,2313.91 ,2315.91 ,2334.41 ,2303.61 ,87660.00 ,-0.0019 
20130902,2320.34 ,2319.96 ,2329.87 ,2297.45 ,79510.00 ,0.0028 
20130903,2354.50 ,2326.23 ,2354.86 ,2321.30 ,80550.00 ,0.0147 
20130904,2350.70 ,2352.54 ,2360.66 ,2345.44 ,78730.00 ,-0.0016 
20130905,2341.74 ,2350.93 ,2351.22 ,2336.75 ,62950.00 ,-0.0038 
20130906,2357.78 ,2336.77 ,2361.18 ,2335.93 ,73340.00 ,0.0068 
20130909,2440.61 ,2374.26 ,2449.25 ,2372.69 ,149890.00 ,0.0351 
20130910,2474.89 ,2446.45 ,2475.20 ,2435.83 ,154860.00 ,0.0140 
20130911,2482.89 ,2483.79 ,2504.47 ,2471.62 ,166920.00 ,0.0032 
20130912,2507.45 ,2480.47 ,2527.38 ,2469.72 ,145170.00 ,0.0099 
20130913,2488.90 ,2502.54 ,2515.78 ,2481.45 ,110780.00 ,-0.0074 
20130916,2478.39 ,2501.08 ,2503.69 ,2467.13 ,105380.00 ,-0.0042 
20130917,2427.32 ,2480.81 ,2481.71 ,2426.46 ,99460.00 ,-0.0206 
20130918,2432.51 ,2426.04 ,2439.63 ,2407.24 ,71040.00 ,0.0021 
20130923,2472.29 ,2441.52 ,2473.16 ,2439.99 ,80130.00 ,0.0164 
20130924,2443.89 ,2470.72 ,2470.75 ,2420.09 ,97850.00 ,-0.0115 
20130925,2429.03 ,2440.84 ,2455.04 ,2423.28 ,90520.00 ,-0.0061 
20130926,2384.44 ,2422.63 ,2422.63 ,2382.53 ,86240.00 ,-0.0184 
20130927,2394.97 ,2382.22 ,2402.20 ,2379.86 ,65970.00 ,0.0044 
20130930,2409.04 ,2406.20 ,2415.07 ,2397.22 ,59510.00 ,0.0059 
20131008,2441.81 ,2406.41 ,2446.70 ,2392.57 ,84790.00 ,0.0136 
20131009,2453.58 ,2432.94 ,2453.75 ,2424.77 ,76280.00 ,0.0048 
20131010,2429.32 ,2455.64 ,2455.98 ,2422.02 ,90330.00 ,-0.0099 
20131011,2468.51 ,2442.36 ,2471.16 ,2439.63 ,93390.00 ,0.0161 
20131014,2472.54 ,2472.27 ,2483.13 ,2462.55 ,100080.00 ,0.0016 
20131015,2467.52 ,2475.32 ,2479.13 ,2449.42 ,89170.00 ,-0.0020 
20131016,2421.37 ,2459.08 ,2459.08 ,2409.72 ,88980.00 ,-0.0187 
20131017,2413.33 ,2432.64 ,2440.92 ,2407.78 ,71220.00 ,-0.0033 
20131018,2426.05 ,2415.12 ,2435.71 ,2410.60 ,60290.00 ,0.0053 
20131021,2471.32 ,2431.91 ,2472.78 ,2423.56 ,84910.00 ,0.0187 
20131022,2445.89 ,2470.26 ,2470.26 ,2439.86 ,90700.00 ,-0.0103 
20131023,2418.49 ,2451.56 ,2474.37 ,2412.48 ,91550.00 ,-0.0112 
20131024,2400.51 ,2412.24 ,2422.94 ,2395.47 ,64560.00 ,-0.0074 
20131025,2368.56 ,2400.52 ,2413.33 ,2353.99 ,77070.00 ,-0.0133 
20131028,2365.95 ,2372.57 ,2377.25 ,2351.86 ,62880.00 ,-0.0011 
20131029,2372.05 ,2369.22 ,2408.62 ,2327.90 ,106740.00 ,0.0026 
20131030,2407.47 ,2371.85 ,2407.85 ,2365.51 ,92180.00 ,0.0149 
20131031,2373.72 ,2398.39 ,2398.39 ,2370.23 ,82740.00 ,-0.0140 
20131101,2384.96 ,2373.96 ,2395.01 ,2365.15 ,63060.00 ,0.0047 
20131104,2380.45 ,2397.21 ,2404.90 ,2376.36 ,51800.00 ,-0.0019 
20131105,2383.77 ,2366.88 ,2385.69 ,2343.80 ,62080.00 ,0.0014 
20131106,2353.57 ,2371.32 ,2383.54 ,2352.79 ,63780.00 ,-0.0127 
20131107,2340.55 ,2351.87 ,2356.67 ,2328.25 ,54820.00 ,-0.0055 
20131108,2307.95 ,2329.08 ,2342.67 ,2306.04 ,53790.00 ,-0.0139 
20131111,2315.89 ,2305.94 ,2325.23 ,2295.00 ,45740.00 ,0.0034 
20131112,2340.00 ,2319.36 ,2342.53 ,2316.60 ,52690.00 ,0.0104 
20131113,2288.12 ,2325.36 ,2325.56 ,2287.55 ,59850.00 ,-0.0222 
20131114,2304.50 ,2291.27 ,2305.70 ,2279.01 ,57310.00 ,0.0072 
20131115,2350.73 ,2306.55 ,2377.21 ,2306.55 ,86390.00 ,0.0201 
20131118,2428.90 ,2367.88 ,2429.57 ,2361.04 ,110040.00 ,0.0333 
20131119,2412.16 ,2427.93 ,2427.93 ,2405.08 ,78650.00 ,-0.0069 
20131120,2424.85 ,2428.77 ,2435.43 ,2406.42 ,72290.00 ,0.0053 
20131121,2409.99 ,2412.45 ,2415.38 ,2382.88 ,87710.00 ,-0.0061 
20131122,2397.96 ,2415.29 ,2419.00 ,2393.58 ,75000.00 ,-0.0050 
20131125,2388.63 ,2385.78 ,2418.85 ,2380.69 ,66150.00 ,-0.0039 
20131126,2387.42 ,2387.83 ,2399.02 ,2380.41 ,59190.00 ,-0.0005 
20131127,2414.48 ,2386.36 ,2422.81 ,2383.78 ,75290.00 ,0.0113 
20131128,2439.53 ,2419.15 ,2460.56 ,2417.24 ,90660.00 ,0.0104 
20131129,2438.94 ,2442.68 ,2446.39 ,2432.39 ,61800.00 ,-0.0002 
20131202,2418.79 ,2423.97 ,2464.86 ,2397.01 ,119660.00 ,-0.0083 
20131203,2442.78 ,2410.69 ,2448.33 ,2406.66 ,74460.00 ,0.0099 
20131204,2475.14 ,2439.82 ,2486.64 ,2434.69 ,102650.00 ,0.0132 
20131205,2468.20 ,2476.45 ,2481.75 ,2460.58 ,77710.00 ,-0.0028 
20131206,2452.29 ,2463.04 ,2470.81 ,2445.62 ,66110.00 ,-0.0064 
20131209,2450.87 ,2460.03 ,2468.95 ,2445.94 ,57170.00 ,-0.0006 
20131210,2453.32 ,2456.23 ,2466.66 ,2444.53 ,66940.00 ,0.0010 
20131211,2412.76 ,2440.50 ,2440.50 ,2400.74 ,68080.00 ,-0.0165 
20131212,2410.01 ,2406.77 ,2423.31 ,2402.77 ,50150.00 ,-0.0011 
20131213,2406.64 ,2388.66 ,2416.26 ,2386.25 ,51500.00 ,-0.0014 
20131216,2367.92 ,2408.68 ,2412.73 ,2367.43 ,64580.00 ,-0.0161 
20131217,2356.38 ,2369.26 ,2373.29 ,2351.18 ,48480.00 ,-0.0049 
20131218,2357.23 ,2356.70 ,2368.58 ,2350.45 ,40020.00 ,0.0004 
20131219,2332.41 ,2366.20 ,2370.99 ,2331.19 ,48100.00 ,-0.0105 
20131220,2278.14 ,2335.05 ,2338.88 ,2278.10 ,65200.00 ,-0.0233 
20131223,2284.60 ,2283.80 ,2295.76 ,2259.57 ,45580.00 ,0.0028 
20131224,2288.25 ,2291.12 ,2312.83 ,2270.24 ,45600.00 ,0.0016 
20131225,2305.11 ,2291.75 ,2305.61 ,2281.60 ,44010.00 ,0.0074 
20131226,2265.33 ,2299.97 ,2301.49 ,2263.92 ,51500.00 ,-0.0173 
20131227,2303.48 ,2268.53 ,2315.18 ,2264.39 ,53390.00 ,0.0168 
20131230,2299.46 ,2313.38 ,2316.62 ,2295.64 ,48410.00 ,-0.0017 
20131231,2330.03 ,2289.01 ,2333.07 ,2287.12 ,56630.00 ,0.0133 
20140102,2321.98 ,2323.43 ,2325.99 ,2310.65 ,45190.00 ,-0.0035 
20140103,2290.78 ,2311.97 ,2314.84 ,2280.89 ,59780.00 ,-0.0134 
20140106,2238.64 ,2286.37 ,2286.37 ,2229.33 ,66300.00 ,-0.0228 
20140107,2238.00 ,2222.31 ,2246.79 ,2218.65 ,43750.00 ,-0.0003 
20140108,2241.91 ,2240.64 ,2262.58 ,2228.42 ,51350.00 ,0.0017 
20140109,2222.22 ,2236.97 ,2258.89 ,2220.80 ,55990.00 ,-0.0088 
20140110,2204.85 ,2216.52 ,2224.49 ,2200.22 ,54170.00 ,-0.0078 
20140113,2193.68 ,2207.00 ,2222.07 ,2183.60 ,50120.00 ,-0.0051 
20140114,2212.85 ,2192.84 ,2214.12 ,2179.91 ,54050.00 ,0.0087 
20140115,2208.94 ,2210.02 ,2215.90 ,2193.80 ,48960.00 ,-0.0018 
20140116,2211.84 ,2209.45 ,2227.26 ,2201.56 ,52300.00 ,0.0013 
20140117,2178.49 ,2203.82 ,2205.97 ,2175.88 ,50270.00 ,-0.0151 
20140120,2165.99 ,2173.65 ,2182.46 ,2156.46 ,40560.00 ,-0.0057 
20140121,2187.41 ,2168.42 ,2197.92 ,2168.42 ,40310.00 ,0.0099 
20140122,2243.80 ,2190.43 ,2244.13 ,2187.53 ,70640.00 ,0.0258 
20140123,2231.89 ,2242.24 ,2248.92 ,2228.06 ,56350.00 ,-0.0053 
20140124,2245.68 ,2225.76 ,2257.36 ,2222.89 ,61170.00 ,0.0062 
20140127,2215.92 ,2233.01 ,2233.23 ,2211.80 ,70340.00 ,-0.0133 
20140128,2219.86 ,2220.78 ,2233.26 ,2205.97 ,53270.00 ,0.0018 
20140129,2227.78 ,2225.71 ,2233.06 ,2219.93 ,50220.00 ,0.0036 
20140130,2202.45 ,2223.16 ,2223.16 ,2200.22 ,43630.00 ,-0.0114 
20140207,2212.48 ,2187.34 ,2212.50 ,2177.12 ,50460.00 ,0.0046 
20140210,2267.53 ,2221.54 ,2270.19 ,2221.54 ,83070.00 ,0.0249 
20140211,2285.56 ,2267.74 ,2296.52 ,2262.60 ,99230.00 ,0.0080 
20140212,2291.25 ,2286.19 ,2294.32 ,2276.44 ,76590.00 ,0.0025 
20140213,2279.55 ,2288.45 ,2307.47 ,2278.26 ,96220.00 ,-0.0051 
20140214,2295.57 ,2278.40 ,2295.85 ,2274.43 ,67080.00 ,0.0070 
20140217,2311.65 ,2308.79 ,2315.58 ,2293.55 ,87830.00 ,0.0070 
20140218,2282.44 ,2310.31 ,2310.31 ,2276.11 ,87050.00 ,-0.0126 
20140219,2308.66 ,2280.93 ,2317.42 ,2274.15 ,99350.00 ,0.0115 
20140220,2287.44 ,2314.09 ,2331.70 ,2286.20 ,106440.00 ,-0.0092 
20140221,2264.29 ,2284.03 ,2287.87 ,2250.65 ,76370.00 ,-0.0101 
20140224,2214.51 ,2246.72 ,2246.72 ,2194.16 ,89220.00 ,-0.0220 
20140225,2157.91 ,2216.51 ,2225.21 ,2150.09 ,93240.00 ,-0.0256 
20140226,2163.41 ,2147.74 ,2164.70 ,2137.08 ,77990.00 ,0.0025 
20140227,2154.11 ,2170.81 ,2180.06 ,2150.14 ,90100.00 ,-0.0043 
20140228,2178.97 ,2149.45 ,2180.47 ,2133.55 ,76670.00 ,0.0115 
20140303,2190.37 ,2173.91 ,2194.22 ,2167.91 ,82070.00 ,0.0052 
20140304,2184.27 ,2183.86 ,2188.60 ,2161.59 ,73070.00 ,-0.0028 
20140305,2163.98 ,2187.35 ,2189.09 ,2159.59 ,61330.00 ,-0.0093 
20140306,2173.63 ,2159.40 ,2181.43 ,2136.45 ,69090.00 ,0.0045 
20140307,2168.36 ,2170.04 ,2189.39 ,2161.44 ,64270.00 ,-0.0024 
20140310,2097.79 ,2149.68 ,2149.68 ,2095.07 ,71420.00 ,-0.0325 
20140311,2108.66 ,2092.61 ,2118.79 ,2088.73 ,57620.00 ,0.0052 
20140312,2114.13 ,2102.80 ,2130.59 ,2090.76 ,70070.00 ,0.0026 
20140313,2140.33 ,2119.55 ,2149.44 ,2115.99 ,69230.00 ,0.0124 
20140314,2122.84 ,2129.87 ,2140.38 ,2109.57 ,58620.00 ,-0.0082 
20140317,2143.04 ,2132.79 ,2143.20 ,2118.95 ,52410.00 ,0.0095 
20140318,2138.13 ,2146.12 ,2152.46 ,2134.92 ,55350.00 ,-0.0023 
20140319,2120.87 ,2131.28 ,2131.28 ,2101.28 ,59300.00 ,-0.0081 
20140320,2086.97 ,2116.18 ,2134.79 ,2086.50 ,67630.00 ,-0.0160 
20140321,2158.80 ,2079.87 ,2163.22 ,2077.76 ,104030.00 ,0.0344 
20140324,2176.55 ,2161.90 ,2186.73 ,2150.87 ,104490.00 ,0.0082 
20140325,2174.44 ,2170.78 ,2191.49 ,2164.67 ,86880.00 ,-0.0010 
20140326,2171.05 ,2181.23 ,2186.08 ,2165.22 ,58280.00 ,-0.0016 
20140327,2155.71 ,2168.34 ,2186.89 ,2146.92 ,71280.00 ,-0.0071 
20140328,2151.97 ,2154.51 ,2172.67 ,2144.58 ,70090.00 ,-0.0017 
20140331,2146.30 ,2156.05 ,2165.25 ,2134.42 ,55460.00 ,-0.0026 
20140401,2163.11 ,2143.72 ,2170.09 ,2141.15 ,48870.00 ,0.0078 
20140402,2180.73 ,2166.07 ,2182.68 ,2164.01 ,65040.00 ,0.0081 
20140403,2165.01 ,2188.64 ,2196.14 ,2160.75 ,71540.00 ,-0.0072 
20140404,2185.47 ,2157.98 ,2186.15 ,2155.28 ,47950.00 ,0.0095 
20140408,2237.32 ,2179.92 ,2243.97 ,2178.91 ,97220.00 ,0.0237 
20140409,2238.62 ,2239.79 ,2246.79 ,2228.99 ,66360.00 ,0.0006 
20140410,2273.76 ,2241.45 ,2290.74 ,2229.51 ,114550.00 ,0.0157 
20140411,2270.67 ,2269.57 ,2281.11 ,2261.13 ,90620.00 ,-0.0014 
20140414,2268.61 ,2267.94 ,2275.83 ,2255.46 ,62270.00 ,-0.0009 
20140415,2229.46 ,2261.41 ,2261.47 ,2225.68 ,68220.00 ,-0.0173 
20140416,2232.53 ,2223.47 ,2245.32 ,2221.15 ,51680.00 ,0.0014 
20140417,2224.80 ,2238.78 ,2241.62 ,2221.95 ,48330.00 ,-0.0035 
20140418,2224.48 ,2215.88 ,2228.77 ,2203.05 ,50760.00 ,-0.0001 
20140421,2187.25 ,2209.94 ,2231.71 ,2186.76 ,56280.00 ,-0.0167 
20140422,2196.80 ,2184.02 ,2196.85 ,2165.07 ,57100.00 ,0.0044 
20140423,2194.67 ,2191.23 ,2205.59 ,2187.39 ,47760.00 ,-0.0010 
20140424,2190.47 ,2192.77 ,2209.45 ,2186.76 ,45060.00 ,-0.0019 
20140425,2167.83 ,2195.82 ,2201.71 ,2167.64 ,60250.00 ,-0.0103 
20140428,2134.97 ,2165.77 ,2171.39 ,2132.70 ,60490.00 ,-0.0152 
20140429,2158.47 ,2134.41 ,2159.38 ,2131.78 ,48210.00 ,0.0110 
20140430,2158.66 ,2158.76 ,2164.18 ,2153.12 ,45340.00 ,0.0001 
20140505,2156.47 ,2152.59 ,2161.70 ,2131.23 ,49340.00 ,-0.0010 
20140506,2157.33 ,2151.39 ,2173.62 ,2150.11 ,48090.00 ,0.0004 
20140507,2137.32 ,2151.47 ,2153.72 ,2136.99 ,44610.00 ,-0.0093 
20140508,2135.50 ,2132.04 ,2168.21 ,2128.32 ,48330.00 ,-0.0009 
20140509,2133.91 ,2138.84 ,2141.56 ,2120.59 ,49180.00 ,-0.0007 
20140512,2180.05 ,2150.31 ,2184.33 ,2139.48 ,83470.00 ,0.0216 
20140513,2174.85 ,2180.06 ,2185.05 ,2167.77 ,64910.00 ,-0.0024 
20140514,2172.37 ,2175.09 ,2184.22 ,2169.00 ,48510.00 ,-0.0011 
20140515,2144.08 ,2169.28 ,2171.45 ,2142.34 ,46730.00 ,-0.0130 
20140516,2145.95 ,2143.93 ,2150.50 ,2132.19 ,42250.00 ,0.0009 
20140519,2115.14 ,2139.36 ,2139.36 ,2105.71 ,42890.00 ,-0.0144 
20140520,2115.77 ,2124.71 ,2131.57 ,2110.72 ,37300.00 ,0.0003 
20140521,2135.91 ,2106.76 ,2136.10 ,2096.51 ,38950.00 ,0.0095 
20140522,2130.87 ,2134.09 ,2160.91 ,2128.86 ,46250.00 ,-0.0024 
20140523,2148.41 ,2130.78 ,2148.58 ,2128.66 ,37620.00 ,0.0082 
20140526,2155.98 ,2161.89 ,2165.42 ,2147.45 ,39550.00 ,0.0035 
20140527,2147.28 ,2154.39 ,2160.03 ,2145.75 ,35900.00 ,-0.0040 
20140528,2169.35 ,2147.47 ,2171.17 ,2142.01 ,50060.00 ,0.0103 
20140529,2155.16 ,2171.26 ,2178.09 ,2154.93 ,44890.00 ,-0.0065 
20140530,2156.46 ,2156.38 ,2166.91 ,2146.22 ,43920.00 ,0.0006 
20140603,2149.92 ,2157.64 ,2168.99 ,2149.29 ,41980.00 ,-0.0030 
20140604,2128.27 ,2149.41 ,2149.45 ,2117.31 ,41820.00 ,-0.0101 
20140605,2150.60 ,2126.61 ,2150.93 ,2123.52 ,36480.00 ,0.0105 
20140606,2134.72 ,2149.21 ,2149.78 ,2123.98 ,35740.00 ,-0.0074 
20140609,2134.28 ,2128.22 ,2153.90 ,2126.66 ,39310.00 ,-0.0002 
20140610,2161.27 ,2138.67 ,2161.53 ,2132.45 ,50510.00 ,0.0126 
20140611,2160.77 ,2156.15 ,2163.61 ,2152.08 ,42560.00 ,-0.0002 
20140612,2153.41 ,2156.76 ,2160.99 ,2148.41 ,43030.00 ,-0.0034 
20140613,2176.24 ,2150.99 ,2183.64 ,2150.57 ,59250.00 ,0.0106 
20140616,2191.86 ,2176.44 ,2196.34 ,2174.28 ,63300.00 ,0.0072 
20140617,2169.67 ,2185.68 ,2185.68 ,2168.45 ,49930.00 ,-0.0101 
20140618,2160.24 ,2169.25 ,2172.55 ,2158.50 ,49460.00 ,-0.0043 
20140619,2126.91 ,2161.43 ,2166.41 ,2119.50 ,53160.00 ,-0.0154 
20140620,2136.73 ,2124.96 ,2137.03 ,2120.81 ,42390.00 ,0.0046 
20140623,2134.11 ,2137.93 ,2147.23 ,2132.45 ,41180.00 ,-0.0012 
20140624,2144.82 ,2131.69 ,2145.21 ,2130.29 ,40160.00 ,0.0050 
20140625,2133.37 ,2141.73 ,2141.73 ,2126.03 ,37670.00 ,-0.0053 
20140626,2149.08 ,2135.16 ,2151.11 ,2134.89 ,44350.00 ,0.0074 
20140627,2150.26 ,2146.37 ,2159.53 ,2138.93 ,52720.00 ,0.0005 
20140630,2165.12 ,2152.31 ,2168.22 ,2152.31 ,54300.00 ,0.0069 
20140701,2164.56 ,2169.20 ,2171.15 ,2157.13 ,53320.00 ,-0.0003 
20140702,2170.87 ,2164.00 ,2171.51 ,2155.61 ,59690.00 ,0.0029 
20140703,2180.19 ,2169.00 ,2184.96 ,2164.84 ,63690.00 ,0.0043 
20140704,2178.70 ,2180.45 ,2183.80 ,2174.07 ,52850.00 ,-0.0007 
20140707,2176.29 ,2178.55 ,2186.20 ,2171.08 ,50240.00 ,-0.0011 
20140708,2180.47 ,2174.83 ,2180.78 ,2163.36 ,50740.00 ,0.0019 
20140709,2148.71 ,2178.14 ,2178.51 ,2148.26 ,62020.00 ,-0.0146 
20140710,2142.85 ,2146.60 ,2151.77 ,2139.52 ,55730.00 ,-0.0027 
20140711,2148.01 ,2136.32 ,2154.74 ,2134.80 ,61370.00 ,0.0024 
20140714,2171.76 ,2149.54 ,2171.90 ,2145.28 ,66160.00 ,0.0111 
20140715,2174.98 ,2170.09 ,2176.27 ,2165.21 ,71820.00 ,0.0015 
20140716,2170.87 ,2172.82 ,2183.25 ,2166.77 ,81560.00 ,-0.0019 
20140717,2157.07 ,2166.83 ,2166.93 ,2147.08 ,59450.00 ,-0.0064 
20140718,2164.14 ,2147.66 ,2176.32 ,2145.45 ,65470.00 ,0.0033 
20140721,2166.30 ,2164.22 ,2171.94 ,2158.95 ,54170.00 ,0.0010 
20140722,2192.70 ,2162.44 ,2197.59 ,2162.24 ,78540.00 ,0.0122 
20140723,2197.83 ,2191.39 ,2210.28 ,2190.55 ,84210.00 ,0.0023 
20140724,2237.01 ,2199.83 ,2239.82 ,2199.83 ,119440.00 ,0.0178 
20140725,2260.45 ,2243.07 ,2260.89 ,2239.07 ,98970.00 ,0.0105 
20140728,2323.90 ,2272.38 ,2331.47 ,2272.38 ,179870.00 ,0.0281 
20140729,2331.37 ,2326.04 ,2342.77 ,2316.22 ,134270.00 ,0.0032 
20140730,2322.01 ,2324.69 ,2339.04 ,2316.06 ,123020.00 ,-0.0040 
20140731,2350.25 ,2321.97 ,2350.55 ,2316.59 ,110990.00 ,0.0122 
20140801,2329.40 ,2341.23 ,2371.50 ,2328.97 ,126320.00 ,-0.0089 
20140804,2375.62 ,2336.63 ,2375.62 ,2332.14 ,116710.00 ,0.0198 
20140805,2369.35 ,2376.80 ,2380.77 ,2353.80 ,111860.00 ,-0.0026 
20140806,2363.22 ,2358.21 ,2371.67 ,2334.33 ,116340.00 ,-0.0026 
20140807,2327.46 ,2363.61 ,2369.20 ,2326.27 ,116730.00 ,-0.0151 
20140808,2331.13 ,2329.18 ,2339.27 ,2319.29 ,86740.00 ,0.0016 
20140811,2365.35 ,2338.01 ,2367.00 ,2337.01 ,91600.00 ,0.0147 
20140812,2357.05 ,2361.17 ,2361.17 ,2344.72 ,91820.00 ,-0.0035 
20140813,2358.90 ,2358.46 ,2370.51 ,2335.69 ,110450.00 ,0.0008 
20140814,2335.95 ,2357.20 ,2363.18 ,2334.08 ,97970.00 ,-0.0097 
20140815,2360.64 ,2337.99 ,2366.90 ,2333.12 ,93590.00 ,0.0106 
20140818,2374.56 ,2366.27 ,2379.80 ,2361.20 ,104510.00 ,0.0059 
20140819,2374.77 ,2378.89 ,2379.47 ,2358.97 ,115850.00 ,0.0001 
20140820,2366.14 ,2371.65 ,2375.47 ,2360.84 ,101290.00 ,-0.0036 
20140821,2354.24 ,2365.73 ,2367.46 ,2333.30 ,100690.00 ,-0.0050 
20140822,2365.36 ,2352.32 ,2368.46 ,2350.99 ,89820.00 ,0.0047 
20140825,2342.86 ,2367.02 ,2367.61 ,2338.45 ,97370.00 ,-0.0095 
20140826,2324.09 ,2339.60 ,2350.39 ,2317.18 ,93840.00 ,-0.0080 
20140827,2327.59 ,2323.79 ,2336.74 ,2322.89 ,67680.00 ,0.0015 
20140828,2311.28 ,2328.06 ,2336.36 ,2309.64 ,70490.00 ,-0.0070 
20140829,2338.29 ,2317.30 ,2338.77 ,2313.26 ,63210.00 ,0.0117 
20140901,2355.32 ,2340.93 ,2355.55 ,2338.53 ,77320.00 ,0.0073 
20140902,2386.46 ,2359.86 ,2387.66 ,2349.95 ,114440.00 ,0.0132 
20140903,2408.84 ,2389.69 ,2414.26 ,2389.68 ,129730.00 ,0.0094 
20140904,2426.22 ,2411.93 ,2427.30 ,2404.08 ,111270.00 ,0.0072 
20140905,2449.26 ,2433.17 ,2450.63 ,2427.99 ,133550.00 ,0.0095 
20140909,2445.22 ,2452.23 ,2454.89 ,2437.08 ,118190.00 ,-0.0016 
20140910,2432.43 ,2435.59 ,2437.08 ,2422.65 ,109180.00 ,-0.0052 
20140911,2423.45 ,2430.68 ,2461.47 ,2417.27 ,132980.00 ,-0.0037 
20140912,2438.36 ,2418.75 ,2438.36 ,2412.62 ,109160.00 ,0.0062 
20140915,2437.19 ,2433.00 ,2439.25 ,2418.96 ,122250.00 ,-0.0005 
20140916,2388.76 ,2440.34 ,2442.92 ,2386.98 ,186740.00 ,-0.0199 
20140917,2401.33 ,2395.36 ,2405.37 ,2379.09 ,125270.00 ,0.0053 
20140918,2408.66 ,2396.38 ,2414.95 ,2389.62 ,115930.00 ,0.0031 
20140919,2425.21 ,2409.31 ,2430.15 ,2402.31 ,101810.00 ,0.0069 
20140922,2378.92 ,2419.33 ,2419.33 ,2374.11 ,102240.00 ,-0.0191 
20140923,2399.46 ,2379.52 ,2402.48 ,2379.52 ,84030.00 ,0.0086 
20140924,2441.86 ,2391.42 ,2443.98 ,2387.07 ,142710.00 ,0.0177 
20140925,2436.97 ,2453.42 ,2462.67 ,2429.59 ,138660.00 ,-0.0020 
20140926,2437.20 ,2430.81 ,2439.65 ,2420.50 ,100300.00 ,0.0001 
20140929,2447.80 ,2443.91 ,2453.66 ,2435.61 ,123400.00 ,0.0043 
20140930,2450.99 ,2452.17 ,2454.89 ,2444.20 ,115800.00 ,0.0013 
20141008,2478.38 ,2460.87 ,2478.38 ,2445.27 ,121950.00 ,0.0112 
20141009,2481.95 ,2480.20 ,2488.11 ,2461.11 ,137920.00 ,0.0014 
20141010,2466.79 ,2472.10 ,2482.14 ,2457.68 ,147630.00 ,-0.0061 
20141013,2454.95 ,2457.41 ,2460.39 ,2430.55 ,131590.00 ,-0.0048 
20141014,2446.56 ,2451.09 ,2467.90 ,2436.34 ,127390.00 ,-0.0034 
20141015,2463.87 ,2444.54 ,2465.50 ,2431.19 ,135800.00 ,0.0071 
20141016,2444.39 ,2448.97 ,2480.30 ,2441.82 ,158170.00 ,-0.0079 
20141017,2441.73 ,2443.22 ,2456.11 ,2410.40 ,132760.00 ,-0.0011 
20141020,2454.71 ,2448.45 ,2456.62 ,2441.90 ,91440.00 ,0.0053 
20141021,2433.39 ,2453.41 ,2459.26 ,2432.55 ,96240.00 ,-0.0087 
20141022,2418.64 ,2434.89 ,2447.47 ,2417.56 ,88660.00 ,-0.0061 
20141023,2395.94 ,2415.44 ,2424.66 ,2392.53 ,103490.00 ,-0.0094 
20141024,2390.71 ,2397.85 ,2404.99 ,2385.72 ,74980.00 ,-0.0022 
20141027,2368.83 ,2377.54 ,2377.54 ,2361.68 ,73860.00 ,-0.0092 
20141028,2416.65 ,2373.16 ,2416.77 ,2373.16 ,101520.00 ,0.0202 
20141029,2451.38 ,2423.81 ,2461.27 ,2415.70 ,158580.00 ,0.0144 
20141030,2468.93 ,2450.36 ,2474.38 ,2443.76 ,189630.00 ,0.0072 
20141031,2508.32 ,2473.50 ,2512.19 ,2466.50 ,239170.00 ,0.0160 
20141103,2512.55 ,2515.82 ,2524.17 ,2502.06 ,205800.00 ,0.0017 
20141104,2513.17 ,2511.04 ,2517.46 ,2498.61 ,218250.00 ,0.0002 
20141105,2503.45 ,2516.87 ,2519.40 ,2499.23 ,190490.00 ,-0.0039 
20141106,2506.07 ,2505.17 ,2510.99 ,2482.98 ,149650.00 ,0.0010 
20141107,2502.15 ,2508.76 ,2541.55 ,2489.42 ,208760.00 ,-0.0016 
20141110,2565.73 ,2529.83 ,2565.73 ,2514.71 ,226600.00 ,0.0254 
20141111,2558.61 ,2578.44 ,2602.37 ,2532.57 ,323710.00 ,-0.0028 
20141112,2594.32 ,2545.40 ,2594.32 ,2539.60 ,184690.00 ,0.0140 
20141113,2579.75 ,2597.39 ,2607.52 ,2567.46 ,219820.00 ,-0.0056 
20141114,2581.09 ,2569.21 ,2581.93 ,2557.67 ,165050.00 ,0.0005 
20141117,2567.10 ,2613.51 ,2614.09 ,2565.94 ,158480.00 ,-0.0054 
20141118,2541.42 ,2565.27 ,2570.21 ,2534.93 ,142940.00 ,-0.0100 
