Ntime,Open_us,High_us,Low_us,ClosePrice,AdjClose,Volume_us,Date,Close_cn,Open_cn,High_cn,Low_cn,Volume_cn,Fluctuation
20111117,1257.810059,1259.609985,1235.670044,1236.910034,1236.910034,4085010000,20111117,2662.02,2671.95,2687.83,2660.65,35250,-0.003
20111118,1236.560059,1237.72998,1209.430054,1216.130005,1216.130005,4596450000,20111118,2606.49,2643.67,2646.21,2601.18,42420,-0.0209
20111122,1215.619995,1215.619995,1183.160034,1192.97998,1192.97998,4050070000,20111122,2609.47,2592.23,2611.15,2580.78,29070,-0.0001
20111123,1192.97998,1196.810059,1181.650024,1188.040039,1188.040039,3911710000,20111123,2584.01,2613.29,2617.09,2578.16,28530,-0.0098
20111124,1187.47998,1187.47998,1161.790039,1161.790039,1161.790039,3798940000,20111124,2588.91,2565.69,2604.24,2557.7,30320,0.0019
20111129,1158.670044,1197.349976,1158.670044,1192.550049,1192.550049,3920750000,20111129,2608.57,2595.09,2609.19,2580.29,30030,0.0137
20111130,1192.560059,1203.670044,1191.800049,1195.189941,1195.189941,3992650000,20111130,2521.52,2600.1,2601.9,2507.18,42350,-0.0334
20111202,1246.910034,1251.089966,1239.72998,1244.579956,1244.579956,3818680000,20111202,2557.31,2570.56,2575.69,2543.53,32180,-0.0102
20111206,1244.329956,1266.72998,1244.329956,1257.079956,1257.079956,4148060000,20111206,2516.34,2515.04,2525.67,2499.57,26300,-0.002
20111207,1257.189941,1266.030029,1253.030029,1258.469971,1258.469971,3734230000,20111207,2528.23,2517.34,2534.53,2509.78,23260,0.0047
20111208,1258.140015,1267.060059,1244.800049,1261.01001,1261.01001,4160540000,20111208,2525,2525.04,2549.1,2494.69,27780,-0.0013
20111209,1260.869995,1260.869995,1231.469971,1234.349976,1234.349976,4298370000,20111209,2503.46,2506.62,2525.16,2496.97,24030,-0.0085
20111213,1255.050049,1255.050049,1227.25,1236.469971,1236.469971,3600570000,20111213,2421.93,2467.02,2472.66,2418.67,35720,-0.0225
20111214,1236.829956,1249.859985,1219.430054,1225.72998,1225.72998,4121570000,20111214,2397.48,2415.94,2433.55,2392.3,25320,-0.0101
20111215,1225.72998,1225.72998,1209.469971,1211.819946,1211.819946,4298290000,20111215,2340.79,2382.44,2384.47,2340.45,36750,-0.0236
20111216,1212.119995,1225.599976,1212.119995,1215.75,1215.75,3810340000,20111216,2390.13,2339.98,2390.38,2332.14,36300,0.0211
20111220,1219.73999,1224.569946,1202.369995,1205.349976,1205.349976,3659820000,20111220,2377.07,2376.71,2412.57,2373.86,32400,-0.0031
20111221,1205.719971,1242.819946,1205.719971,1241.300049,1241.300049,4055590000,20111221,2339.11,2397.28,2404.78,2337.69,31210,-0.016
20111222,1241.25,1245.089966,1229.51001,1243.719971,1243.719971,2959020000,20111222,2341.34,2325.27,2358.47,2294.61,36680,0.001
20111223,1243.719971,1255.219971,1243.719971,1254,1254,3492250000,20111223,2359.16,2337.38,2382.71,2331.96,33160,0.0076
20111228,1265.02002,1269.369995,1262.300049,1265.430054,1265.430054,2130590000,20111228,2307.93,2295.87,2309.64,2267.11,32880,0.0013
20111229,1265.380005,1265.849976,1248.640015,1249.640015,1249.640015,2349980000,20111229,2311.36,2297.29,2323.49,2293.87,30890,0.0015
20111230,1249.75,1263.540039,1249.75,1263.02002,1263.02002,2278130000,20111230,2345.74,2318.67,2349.03,2318.67,35870,0.0149
20120104,1258.859985,1284.619995,1258.859985,1277.060059,1277.060059,3943710000,20120104,2298.75,2361.5,2365.99,2298.3,34350,-0.02
20120105,1277.030029,1278.72998,1268.099976,1277.300049,1277.300049,3592580000,20120105,2276.39,2290.78,2316.66,2272.15,43020,-0.0097
20120106,1277.300049,1283.050049,1265.26001,1281.060059,1281.060059,4315950000,20120106,2290.6,2274.35,2291.89,2254.57,35200,0.0062
20120110,1277.829956,1281.98999,1274.550049,1280.699951,1280.699951,3371600000,20120110,2447.35,2365.77,2449.95,2361.28,81160,0.0333
20120111,1280.77002,1296.459961,1280.77002,1292.079956,1292.079956,4221960000,20120111,2435.61,2444.76,2453.15,2423.32,58710,-0.0048
20120112,1292.02002,1293.800049,1285.410034,1292.47998,1292.47998,3968120000,20120112,2435.22,2426.82,2464.38,2423.32,47120,-0.0002
20120113,1292.47998,1296.819946,1285.77002,1295.5,1295.5,4019890000,20120113,2394.33,2438.41,2445.79,2374.55,45510,-0.0168
20120118,1290.219971,1303,1290.219971,1293.670044,1293.670044,4010490000,20120118,2422.19,2464.92,2485.5,2414.53,63890,-0.0156
20120119,1293.650024,1308.109985,1290.98999,1308.040039,1308.040039,4096160000,20120119,2468.35,2423.86,2480.21,2414.99,55620,0.0191
20120120,1308.069946,1315.48999,1308.069946,1314.5,1314.5,4465890000,20120120,2504.09,2476.73,2510.34,2462.59,54530,0.0145
20120131,1316.160034,1316.160034,1300.48999,1313.01001,1313.01001,3659010000,20120131,2464.26,2462.34,2472.84,2447.77,30700,0.0014
20120202,1312.449951,1330.52002,1312.449951,1324.089966,1324.089966,4504360000,20120202,2486.24,2437.47,2486.24,2429.71,42070,0.0236
20120203,1324.23999,1329.189941,1321.569946,1325.540039,1325.540039,4120920000,20120203,2506.09,2478.34,2514.64,2470.28,49950,0.008
20120207,1344.319946,1344.359985,1337.52002,1344.329956,1344.329956,3379700000,20120207,2457.95,2489.03,2489.03,2441.7,39680,-0.0185
20120208,1344.329956,1349.23999,1335.920044,1347.050049,1347.050049,3742460000,20120208,2528.24,2456.42,2534.16,2451,56190,0.0286
20120209,1347.040039,1351,1341.949951,1349.959961,1349.959961,4096730000,20120209,2529.23,2525.59,2546.03,2513.13,59300,0.0004
20120210,1349.969971,1354.319946,1344.630005,1351.949951,1351.949951,4209890000,20120210,2533.62,2521.68,2560.03,2521.16,61580,0.0017
20120214,1343.060059,1353.349976,1343.060059,1351.77002,1351.77002,3618040000,20120214,2522.11,2528.97,2533.26,2506.54,40430,-0.0039
20120215,1351.300049,1351.300049,1340.829956,1350.5,1350.5,3889520000,20120215,2549.61,2515.83,2562.07,2511.29,58090,0.0109
20120216,1350.52002,1355.869995,1340.800049,1343.22998,1343.22998,4080340000,20120216,2536.07,2544.64,2559.34,2519.04,54400,-0.0053
20120217,1342.609985,1359.02002,1341.219971,1358.040039,1358.040039,4108880000,20120217,2537.09,2551.82,2558.34,2522.86,39000,0.0004
20120222,1361.219971,1367.76001,1358.109985,1362.209961,1362.209961,3795200000,20120222,2597.48,2564.32,2598.86,2560.34,76380,0.0137
20120223,1362.109985,1362.699951,1355.530029,1357.660034,1357.660034,3633710000,20120223,2606.26,2595.78,2614.54,2590.52,70380,0.0034
20120224,1357.530029,1364.23999,1352.280029,1363.459961,1363.459961,3786450000,20120224,2648.02,2607.34,2648.02,2602.78,86000,0.016
20120228,1365.199951,1371.939941,1354.920044,1367.589966,1367.589966,3648890000,20120228,2662.46,2652.34,2671.83,2641.46,77590,0.0022
20120229,1367.560059,1373.089966,1365.969971,1372.180054,1372.180054,3579120000,20120229,2634.14,2655.86,2666.65,2631.78,59120,-0.0106
20120302,1365.900024,1376.170044,1365.900024,1374.089966,1374.089966,3919240000,20120302,2679.93,2637.96,2679.93,2637.96,64120,0.0177
20120306,1369.589966,1369.589966,1359.130005,1364.329956,1364.329956,3429480000,20120306,2621.05,2654.8,2657.96,2615.6,62450,-0.0156
20120307,1363.630005,1363.630005,1340.030029,1343.359985,1343.359985,4191060000,20120307,2603.01,2596.48,2628.59,2594.13,56950,-0.0069
20120308,1343.390015,1354.849976,1343.390015,1352.630005,1352.630005,3580380000,20120308,2635.79,2612.4,2645.95,2612.4,57550,0.0126
20120309,1352.650024,1368.719971,1352.650024,1365.910034,1365.910034,3543060000,20120309,2664.3,2644.1,2664.41,2631.41,55260,0.0108
20120313,1370.780029,1373.040039,1366.689941,1371.089966,1371.089966,3081870000,20120313,2681.07,2653.68,2681.33,2649.17,58400,0.01
20120314,1371.920044,1396.130005,1371.920044,1395.949951,1395.949951,4386470000,20120314,2605.11,2694.47,2705.75,2595.34,108430,-0.0283
20120315,1395.949951,1399.420044,1389.969971,1394.280029,1394.280029,4502280000,20120315,2585.55,2602.66,2618.25,2575.44,72570,-0.0075
20120316,1394.170044,1402.630005,1392.780029,1402.599976,1402.599976,4271650000,20120316,2623.52,2591.8,2624.32,2577.24,58090,0.0147
20120320,1404.170044,1414,1402.430054,1409.75,1409.75,3932570000,20120320,2584.45,2622.66,2622.66,2584.02,58110,-0.0173
20120321,1409.589966,1409.589966,1397.680054,1405.52002,1405.52002,3695280000,20120321,2587.79,2597.38,2613.27,2569.07,58000,0.0013
20120322,1405.52002,1407.75,1400.640015,1402.890015,1402.890015,3573590000,20120322,2583.75,2586.94,2599.24,2570.45,44930,-0.0016
20120323,1402.890015,1402.890015,1388.72998,1392.780029,1392.780029,3740590000,20120323,2552.94,2575.33,2578.82,2544.53,43330,-0.0119
20120327,1397.109985,1416.579956,1397.109985,1416.51001,1416.51001,3576950000,20120327,2547.14,2565.55,2571.9,2544.37,35950,-0.0032
20120328,1416.550049,1419.150024,1411.949951,1412.52002,1412.52002,3513640000,20120328,2474.9,2538.46,2540.42,2471.03,50010,-0.0284
20120329,1412.52002,1413.650024,1397.199951,1405.540039,1405.540039,3892800000,20120329,2443.12,2463.69,2476.48,2429.73,46130,-0.0128
20120330,1405.390015,1405.390015,1391.560059,1403.280029,1403.280029,3832000000,20120330,2454.9,2447.94,2461.98,2438.49,37030,0.0048
20120405,1413.089966,1413.089966,1394.089966,1398.959961,1398.959961,3938290000,20120405,2512.83,2449.21,2517.39,2441.27,54330,0.0236
20120406,1398.790039,1401.599976,1392.920044,1398.079956,1398.079956,3303740000,20120406,2519.83,2509.45,2525.53,2502.7,42370,0.0028
20120410,1397.449951,1397.449951,1378.23999,1382.199951,1382.199951,3468980000,20120410,2519.79,2490.28,2519.81,2459.35,41340,0.0099
20120411,1382.180054,1383.01001,1357.380005,1358.589966,1358.589966,4631730000,20120411,2520.04,2494.52,2541.13,2489.32,42510,0.0001
20120412,1358.97998,1374.709961,1358.97998,1368.709961,1368.709961,3743040000,20120412,2570.44,2522.83,2570.84,2516.57,56490,0.02
20120413,1368.77002,1388.130005,1368.77002,1387.569946,1387.569946,3618280000,20120413,2580.45,2575.05,2593.79,2570.03,53090,0.0039
20120417,1370.27002,1379.660034,1365.380005,1369.569946,1369.569946,3574780000,20120417,2541.88,2572.36,2578.76,2541.53,37820,-0.0125
20120418,1369.569946,1392.76001,1369.569946,1390.780029,1390.780029,3456200000,20120418,2599.91,2550.91,2602.11,2546,58690,0.0228
20120419,1390.780029,1390.780029,1383.290039,1385.140015,1385.140015,3463140000,20120419,2596.06,2598.33,2606.86,2585.3,46450,-0.0015
20120420,1385.079956,1390.459961,1370.300049,1376.920044,1376.920044,4180020000,20120420,2626.84,2591.51,2627.38,2589.35,61450,0.0119
20120424,1378.530029,1378.530029,1358.790039,1366.939941,1366.939941,3654860000,20120424,2604.87,2594.8,2640.3,2559.46,71140,-0.0004
20120425,1366.969971,1375.569946,1366.819946,1371.969971,1371.969971,3617100000,20120425,2625.99,2598.23,2631.44,2593.33,62470,0.0081
20120426,1372.109985,1391.369995,1372.109985,1390.689941,1390.689941,3998430000,20120426,2631.49,2632.72,2643.77,2617.09,58970,0.0021
20120427,1390.640015,1402.089966,1387.280029,1399.97998,1399.97998,4034700000,20120427,2626.16,2630.55,2637.92,2623.6,48230,-0.002
20120502,1397.859985,1415.319946,1395.72998,1405.819946,1405.819946,3807950000,20120502,2683.49,2660.67,2697.95,2643.53,80150,0.0218
20120503,1405.5,1405.5,1393.920044,1402.310059,1402.310059,3803860000,20120503,2691.52,2679.52,2693.88,2675.81,59360,0.003
20120504,1402.319946,1403.069946,1388.709961,1391.569946,1391.569946,4004910000,20120504,2715.88,2689.62,2716.03,2677.14,63220,0.0091
20120508,1368.790039,1373.910034,1363.939941,1369.579956,1369.579956,3559390000,20120508,2709.12,2717.41,2717.82,2683.56,63110,-0.0032
20120509,1369.160034,1369.160034,1347.75,1363.719971,1363.719971,4261670000,20120509,2657.51,2685.19,2685.19,2655.32,58400,-0.0191
20120510,1363.199951,1363.72998,1343.130005,1354.579956,1354.579956,4288540000,20120510,2657.21,2657.87,2667.68,2649.38,46960,-0.0001
20120511,1354.579956,1365.880005,1354.579956,1357.98999,1357.98999,3727990000,20120511,2636.92,2652.31,2666.57,2636.52,41010,-0.0076
20120515,1351.930054,1351.930054,1336.609985,1338.349976,1338.349976,3688120000,20120515,2617.37,2597.64,2618.18,2591.6,45770,0.0007
20120516,1338.359985,1344.939941,1328.410034,1330.660034,1330.660034,4114040000,20120516,2574.65,2610.16,2612.62,2574.08,43280,-0.0163
20120517,1330.780029,1341.780029,1324.790039,1324.800049,1324.800049,4280420000,20120517,2613.94,2577.96,2619.59,2571.2,43730,0.0153
20120518,1324.819946,1326.359985,1304.859985,1304.859985,1304.859985,4664280000,20120518,2573.98,2595.55,2603.19,2567.3,43420,-0.0153
20120522,1295.72998,1316.390015,1295.72998,1315.98999,1315.98999,3786750000,20120522,2627.53,2598.17,2627.6,2597.6,42770,0.0156
20120523,1316.089966,1328.48999,1310.040039,1316.630005,1316.630005,4123680000,20120523,2616.87,2621.79,2635.78,2598.29,43720,-0.0041
20120524,1316.02002,1320.709961,1296.530029,1318.859985,1318.859985,4108330000,20120524,2595.26,2613.09,2630.41,2588.21,42840,-0.0083
20120525,1318.719971,1324.140015,1310.5,1320.680054,1320.680054,3937670000,20120525,2573.1,2595.26,2602.17,2565.65,39270,-0.0085
20120530,1318.900024,1334.930054,1318.900024,1332.420044,1332.420044,3441640000,20120530,2642.26,2646.37,2655.16,2636.52,51860,-0.0032
20120531,1331.25,1331.25,1310.76001,1313.319946,1313.319946,3534290000,20120531,2632.04,2623.16,2645.59,2617.23,44110,-0.0039
20120605,1278.290039,1282.550049,1266.73999,1278.180054,1278.180054,4011960000,20120605,2558.84,2565.19,2573.89,2548.76,37780,-0.0001
20120606,1277.819946,1287.619995,1274.160034,1285.5,1285.5,3403230000,20120606,2557.4,2564.23,2573.74,2547.33,33860,-0.0006
20120607,1285.609985,1315.130005,1285.609985,1315.130005,1315.130005,4268360000,20120607,2542.18,2579.43,2584.04,2536.26,34840,-0.006
20120608,1316.150024,1329.050049,1312.680054,1314.98999,1314.98999,4258140000,20120608,2524.33,2558.84,2559.13,2520.41,43860,-0.007
20120612,1325.719971,1335.52002,1307.72998,1308.930054,1308.930054,3537530000,20120612,2540.18,2543.76,2553.91,2529.95,37940,-0.0071
20120613,1309.400024,1324.310059,1306.619995,1324.180054,1324.180054,3442920000,20120613,2580.64,2546.79,2581.11,2539.63,45020,0.0159
20120614,1324.02002,1327.280029,1310.51001,1314.880005,1314.880005,3506510000,20120614,2560.42,2573.33,2584.71,2558.57,40250,-0.0078
20120615,1314.880005,1333.680054,1314.140015,1329.099976,1329.099976,3687720000,20120615,2568.05,2565.19,2580.17,2538.57,42790,0.003
20120619,1342.420044,1348.219971,1334.459961,1344.780029,1344.780029,3259430000,20120619,2558.62,2577.36,2577.36,2556.1,32700,-0.0088
20120620,1344.829956,1363.459961,1344.829956,1357.97998,1357.97998,3815350000,20120620,2552.61,2563.64,2570.66,2549.44,29850,-0.0023
20120621,1358.040039,1361.569946,1346.449951,1355.689941,1355.689941,3695700000,20120621,2512.18,2547.05,2547.05,2502.42,35400,-0.0158
20120626,1334.900024,1334.900024,1309.27002,1313.719971,1313.719971,3501820000,20120626,2454.91,2442.56,2465.12,2434.64,31730,-0.0007
20120627,1314.089966,1324.23999,1310.300049,1319.98999,1319.98999,3412940000,20120627,2447.2,2452.67,2470.76,2444.34,30010,-0.0031
20120628,1320.709961,1334.400024,1320.709961,1331.849976,1331.849976,3286910000,20120628,2425.73,2451.66,2459.19,2425.24,30540,-0.0088
20120629,1331.52002,1331.52002,1313.290039,1329.040039,1329.040039,3969370000,20120629,2461.61,2418.86,2462.82,2417.49,38000,0.0148
20120703,1362.329956,1366.349976,1355.699951,1365.51001,1365.51001,3301650000,20120703,2468.72,2464.85,2490.55,2457.45,38690,0.0014
20120704,1365.75,1374.810059,1363.530029,1374.02002,1374.02002,2116390000,20120704,2464.92,2474.53,2481.34,2455.99,34450,-0.0015
20120706,1373.719971,1373.849976,1363.02002,1367.579956,1367.579956,3041520000,20120706,2472.61,2435.06,2477.23,2420.36,49610,0.0174
20120710,1354.660034,1354.869995,1346.650024,1352.459961,1352.459961,2904860000,20120710,2406.71,2411,2426.53,2402.37,35550,-0.0039
20120711,1352.959961,1361.540039,1336.27002,1341.469971,1341.469971,3470600000,20120711,2425.57,2402.18,2427.8,2402.15,37620,0.0078
20120712,1341.400024,1345,1333.25,1341.449951,1341.449951,3426290000,20120712,2449.18,2420.04,2460.56,2404.58,56720,0.0097
20120713,1341.290039,1341.290039,1325.410034,1334.76001,1334.76001,3654440000,20120713,2450.63,2441.01,2467.99,2438.98,36730,0.0006
20120717,1356.5,1357.26001,1348.51001,1353.640015,1353.640015,2862720000,20120717,2414.2,2391.9,2421.93,2391.28,33420,0.006
20120718,1353.680054,1365.359985,1345.069946,1363.670044,1363.670044,3566680000,20120718,2414.34,2412.06,2420.78,2373.65,41750,0.0001
20120719,1363.579956,1375.26001,1358.959961,1372.780029,1372.780029,3642630000,20120719,2424.32,2407.44,2444.06,2401.29,46950,0.0041
20120720,1373.01001,1380.390015,1371.209961,1376.51001,1376.51001,4043360000,20120720,2398.45,2415.71,2423.8,2392.18,37620,-0.0107
20120724,1362.339966,1362.339966,1337.560059,1350.52002,1350.52002,3717180000,20120724,2375.99,2353.22,2392.35,2352.8,30310,0.0045
20120725,1350.52002,1351.530029,1329.23999,1338.310059,1338.310059,3891290000,20120725,2360.08,2368.38,2381.04,2357.47,24900,-0.0067
20120726,1338.349976,1343.97998,1331.5,1337.890015,1337.890015,3719170000,20120726,2347.49,2360.13,2374.87,2344.7,31310,-0.0053
20120727,1338.170044,1363.130005,1338.170044,1360.02002,1360.02002,4429300000,20120727,2349.11,2353.94,2364.98,2341.29,31090,0.0007
20120731,1385.939941,1391.73999,1381.369995,1385.300049,1385.300049,3212060000,20120731,2332.92,2336.88,2350.07,2329.51,32100,-0.0012
20120802,1379.319946,1385.030029,1373.349976,1375.319946,1375.319946,4440920000,20120802,2334.88,2354.07,2358.56,2325.61,31520,-0.0101
20120803,1375.130005,1375.130005,1354.650024,1365,1365,4193740000,20120803,2353.74,2340.25,2354.16,2329.93,29770,0.0081
20120807,1391.040039,1399.630005,1391.040039,1394.22998,1394.22998,3122050000,20120807,2388.87,2383.26,2390.78,2379.45,38290,0.0014
20120808,1394.459961,1407.140015,1394.459961,1401.349976,1401.349976,3682490000,20120808,2389.8,2390.96,2405.18,2382.82,37810,0.0004
20120809,1401.22998,1404.140015,1396.130005,1402.219971,1402.219971,3221790000,20120809,2411.7,2388.43,2412.14,2378.85,35660,0.0092
20120810,1402.26001,1405.949951,1398.800049,1402.800049,1402.800049,3119610000,20120810,2399.75,2409.94,2413.42,2395.91,34700,-0.005
20120814,1405.869995,1405.869995,1397.319946,1404.109985,1404.109985,2499990000,20120814,2357.02,2352.66,2357.85,2324.91,39850,0.0022
20120815,1404.359985,1410.030029,1400.599976,1403.930054,1403.930054,2930900000,20120815,2331.61,2350.02,2350.02,2330.15,30580,-0.0108
20120816,1403.890015,1407.72998,1401.829956,1405.530029,1405.530029,2655750000,20120816,2319.67,2327.91,2335.4,2317.06,25900,-0.0051
20120817,1405.569946,1417.439941,1404.150024,1415.51001,1415.51001,3114100000,20120817,2313.48,2318.43,2322.89,2295.16,26070,-0.0027
20120821,1417.849976,1418.130005,1412.119995,1418.130005,1418.130005,2766320000,20120821,2313.7,2301.93,2327.38,2296.55,34900,0.0052
20120822,1418.130005,1426.680054,1410.859985,1413.170044,1413.170044,3282950000,20120822,2295.59,2315.14,2317.37,2285.76,31710,-0.0078
20120823,1413.089966,1416.119995,1406.780029,1413.48999,1413.48999,3062690000,20120823,2302.2,2298.18,2311.65,2285.37,31340,0.0029
20120824,1413.48999,1413.48999,1400.5,1402.079956,1402.079956,3008240000,20120824,2275.68,2295.68,2299.3,2274.57,31870,-0.0115
20120828,1411.130005,1416.170044,1409.109985,1410.439941,1410.439941,2472500000,20120828,2238.41,2226.9,2250.6,2222,33770,0.0046
20120829,1410.439941,1413.630005,1405.589966,1409.300049,1409.300049,2629090000,20120829,2214.81,2230.2,2240.11,2214.43,29010,-0.0105
20120830,1409.319946,1413.949951,1406.569946,1410.48999,1410.48999,2571220000,20120830,2211.37,2204.51,2223.2,2188.72,35490,-0.0016
20120831,1410.079956,1410.079956,1397.01001,1399.47998,1399.47998,2530280000,20120831,2204.87,2205.57,2218.87,2203.12,25970,-0.0029
20120905,1406.540039,1409.310059,1396.560059,1404.939941,1404.939941,3200310000,20120905,2199.88,2199.74,2209.54,2186.96,34750,-0.0021
20120906,1404.939941,1408.810059,1401.25,1403.439941,1403.439941,3389110000,20120906,2217.82,2204.44,2218.68,2199.86,31700,0.0082
20120907,1403.73999,1432.119995,1403.73999,1432.119995,1432.119995,3952870000,20120907,2317.18,2233.91,2341.52,2233.91,94530,0.0448
20120911,1437.920044,1438.73999,1428.97998,1429.079956,1429.079956,3223670000,20120911,2311.89,2316.53,2316.53,2294.82,46260,-0.0064
20120912,1429.130005,1437.76001,1429.130005,1433.560059,1433.560059,3509630000,20120912,2320.07,2325.93,2337.2,2298.3,49620,0.0035
20120913,1433.560059,1439.150024,1432.98999,1436.560059,1436.560059,3641200000,20120913,2298.46,2316.68,2325.53,2298.37,42050,-0.0093
20120914,1436.560059,1463.76001,1435.339966,1459.98999,1459.98999,4606550000,20120914,2315.54,2324.01,2332.42,2298.83,61570,0.0074
20120918,1465.420044,1465.630005,1457.550049,1461.189941,1461.189941,3482430000,20120918,2235.24,2249.43,2253.14,2228.04,33230,-0.0104
20120919,1461.189941,1461.469971,1456.130005,1459.319946,1459.319946,3377390000,20120919,2246.24,2237.22,2249.24,2229.49,34350,0.0049
20120920,1459.5,1465.150024,1457.880005,1461.050049,1461.050049,3451360000,20120920,2195.95,2236.19,2236.19,2194.22,42550,-0.0224
20120921,1461.050049,1461.22998,1449.97998,1460.26001,1460.26001,3382520000,20120921,2199.06,2190.33,2217.47,2186.53,38120,0.0014
20120925,1459.76001,1460.719971,1452.060059,1456.890015,1456.890015,3008920000,20120925,2210.15,2209.97,2225.33,2202.38,27880,-0.0024
20120926,1456.939941,1463.23999,1441.589966,1441.589966,1441.589966,3739900000,20120926,2184.89,2208.91,2216.82,2181.08,27460,-0.0114
20120927,1441.599976,1441.599976,1430.530029,1433.319946,1433.319946,3565380000,20120927,2251.72,2186,2266.3,2185.77,53020,0.0306
20120928,1433.359985,1450.199951,1433.359985,1447.150024,1447.150024,3150330000,20120928,2293.11,2235.06,2297.03,2234.32,57880,0.0184
20121009,1460.930054,1460.930054,1453.099976,1455.880005,1455.880005,2328720000,20121009,2320.16,2281.75,2327.73,2281.75,52550,0.0221
20121010,1455.900024,1455.900024,1441.180054,1441.47998,1441.47998,3216320000,20121010,2324.12,2314.59,2325.75,2304.61,42690,0.0017
20121011,1441.47998,1442.52002,1430.640015,1432.560059,1432.560059,3225060000,20121011,2302.53,2315.9,2321.35,2300.93,41300,-0.0093
20121012,1432.819946,1443.900024,1432.819946,1432.839966,1432.839966,3672540000,20121012,2304.53,2311.28,2332.15,2287.01,36870,0.0009
20121016,1428.75,1441.310059,1427.23999,1440.130005,1440.130005,3483810000,20121016,2298.16,2293.24,2315.45,2287.59,32060,0.0014
20121017,1440.310059,1455.51001,1440.310059,1454.920044,1454.920044,3568770000,20121017,2300.8,2307.36,2312.17,2280.82,33350,0.0011
20121018,1454.219971,1462.199951,1453.349976,1460.910034,1460.910034,3655320000,20121018,2336.08,2307.49,2341.12,2305.88,50620,0.0153
20121019,1460.939941,1464.02002,1452.630005,1457.339966,1457.339966,3880030000,20121019,2332.47,2335.11,2342.53,2328.73,35930,-0.0015
20121023,1433.209961,1435.459961,1422.060059,1433.819946,1433.819946,3216220000,20121023,2312.08,2340.89,2344.04,2309.25,37220,-0.0126
20121024,1433.73999,1433.73999,1407.560059,1413.109985,1413.109985,3587670000,20121024,2307.78,2303.4,2321.43,2302.17,37540,-0.0019
20121025,1413.199951,1420.040039,1407.099976,1408.75,1408.75,3385970000,20121025,2291.24,2306.73,2322.92,2288.6,44350,-0.0072
20121026,1409.73999,1421.119995,1405.140015,1412.969971,1412.969971,3512640000,20121026,2247.91,2291.31,2293.18,2237.06,40900,-0.0189
20121102,1412.199951,1428.349976,1412.199951,1427.589966,1427.589966,3929890000,20121102,2306.77,2297.9,2309.67,2284.72,39830,0.0039
20121106,1414.02002,1419.900024,1408.130005,1417.26001,1417.26001,2921040000,20121106,2292.21,2301.98,2304.05,2260.51,39280,-0.0042
20121107,1417.26001,1433.380005,1417.26001,1428.390015,1428.390015,3306970000,20121107,2287.51,2288.76,2300.89,2277.02,33070,-0.0021
20121108,1428.27002,1428.27002,1388.140015,1394.530029,1394.530029,4356490000,20121108,2245.41,2269.58,2275.4,2245.4,35430,-0.0184
20121109,1394.530029,1401.22998,1377.51001,1377.51001,1377.51001,3779520000,20121109,2240.92,2241.76,2252.2,2235.23,30510,-0.002
20121113,1379.859985,1384.869995,1377.189941,1380.030029,1380.030029,2567540000,20121113,2212.44,2250.84,2250.84,2208.72,34080,-0.0175
20121114,1380.030029,1388.810059,1371.390015,1374.530029,1374.530029,3455550000,20121114,2223.11,2213.09,2225.12,2206,26760,0.0048
20121115,1374.640015,1380.130005,1352.5,1355.48999,1355.48999,4109510000,20121115,2193.62,2210.75,2220.99,2193.52,28320,-0.0133
20121116,1355.410034,1360.619995,1348.050049,1353.329956,1353.329956,3928870000,20121116,2177.24,2189.51,2191.61,2162.98,30250,-0.0075
20121120,1359.880005,1386.890015,1359.880005,1386.890015,1386.890015,3374800000,20121120,2164.88,2180.2,2184.33,2163.53,23950,-0.0046
20121121,1386.819946,1389.77002,1377.040039,1387.810059,1387.810059,3207160000,20121121,2194.9,2165.41,2195.46,2151.38,30510,0.0139
20121122,1387.790039,1391.25,1386.390015,1391.030029,1391.030029,2667090000,20121122,2177.55,2181.18,2185.58,2169.66,22910,-0.0079
20121127,1409.150024,1409.150024,1397.680054,1406.290039,1406.290039,2948960000,20121127,2150.64,2168.59,2173.46,2150.22,31950,-0.0115
20121128,1406.290039,1409.01001,1398.030029,1398.939941,1398.939941,3323120000,20121128,2129.16,2142.5,2144.8,2126.03,30010,-0.01
20121129,1398.77002,1410.310059,1385.430054,1409.930054,1409.930054,3359250000,20121129,2115.68,2128.8,2140.88,2114.48,29670,-0.0063
20121130,1409.959961,1419.699951,1409.040039,1415.949951,1415.949951,3356850000,20121130,2139.66,2114.24,2142.86,2109.96,36410,0.0113
20121204,1416.339966,1423.72998,1408.459961,1409.459961,1409.459961,3074280000,20121204,2131.47,2104.93,2135.66,2102.14,36230,0.0107
20121205,1409.459961,1413.140015,1403.650024,1407.050049,1407.050049,3247710000,20121205,2207.88,2128.39,2219.09,2126.79,82490,0.0358
20121206,1407.050049,1415.560059,1398.22998,1409.280029,1409.280029,4253920000,20121206,2203.6,2205.61,2216.98,2191.23,48580,-0.0019
20121207,1409.430054,1413.949951,1405.930054,1413.939941,1413.939941,3229700000,20121207,2246.76,2203.89,2250.53,2198.11,76170,0.0196
20121211,1418.069946,1421.640015,1415.640015,1418.550049,1418.550049,2999430000,20121211,2258.5,2263.21,2274.99,2254.3,51470,-0.0055
20121212,1418.550049,1434.27002,1418.550049,1427.839966,1427.839966,3650230000,20121212,2267.77,2257.73,2273.21,2247.95,45010,0.0041
